"CCSDS_OMM_VERS","COMMENT","CREATION_DATE","ORIGINATOR","OBJECT_NAME","OBJECT_ID","CENTER_NAME","REF_FRAME","TIME_SYSTEM","MEAN_ELEMENT_THEORY","EPOCH","MEAN_MOTION","ECCENTRICITY","INCLINATION","RA_OF_ASC_NODE","ARG_OF_PERICENTER","MEAN_ANOMALY","EPHEMERIS_TYPE","CLASSIFICATION_TYPE","NORAD_CAT_ID","ELEMENT_SET_NO","REV_AT_EPOCH","BSTAR","MEAN_MOTION_DOT","MEAN_MOTION_DDOT","SEMIMAJOR_AXIS","PERIOD","APOAPSIS","PERIAPSIS","OBJECT_TYPE","RCS_SIZE","COUNTRY_CODE","LAUNCH_DATE","SITE","DECAY_DATE","FILE","GP_ID","TLE_LINE0","TLE_LINE1","TLE_LINE2"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-02T06:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-02T03:31:11.214048","15.19287407","0.00126940","97.4184","97.3487","337.3342","51.0314","0","U","44804","999","12109","0.00008935900000","0.00001820","0.0000000000000","6886.130","94.781","516.736","499.254","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3289685","195126816","0 CARTOSAT 3","1 44804U 19081A   22033.14665757  .00001820  00000-0  89359-4 0  9999","2 44804  97.4184  97.3487 0012694 337.3342  51.0314 15.19287407121091"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-02T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-02T13:22:19.715232","15.19289385","0.00127110","97.4182","97.7521","335.9618","136.2588","0","U","44804","999","12115","0.00009227700000","0.00001882","0.0000000000000","6886.124","94.781","516.742","499.236","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3290015","195134561","0 CARTOSAT 3","1 44804U 19081A   22033.55717263  .00001882  00000-0  92277-4 0  9995","2 44804  97.4182  97.7521 0012711 335.9618 136.2588 15.19289385121155"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-02T18:40:17","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-02T13:22:19.715232","15.19289385","0.00127110","97.4182","97.7521","335.9618","136.2588","0","U","44804","999","12115","0.00009227700000","0.00001882","0.0000000000000","6886.124","94.781","516.742","499.236","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3290262","195159240","0 CARTOSAT 3","1 44804U 19081A   22033.55717263  .00001882  00000-0  92277-4 0  9995","2 44804  97.4182  97.7521 0012711 335.9618 136.2588 15.19289385121155"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-02T22:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-02T21:02:46.645728","15.19290485","0.00126400","97.4182","98.0658","334.6562","85.3355","0","U","44804","999","12120","0.00009193100000","0.00001875","0.0000000000000","6886.121","94.781","516.690","499.282","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3290284","195166058","0 CARTOSAT 3","1 44804U 19081A   22033.87692877  .00001875  00000-0  91931-4 0  9991","2 44804  97.4182  98.0658 0012640 334.6562  85.3355 15.19290485121200"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-03T04:23:25","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-02T21:02:46.645728","15.19290485","0.00126400","97.4182","98.0658","334.6562","85.3355","0","U","44804","999","12120","0.00009193100000","0.00001875","0.0000000000000","6886.121","94.781","516.690","499.282","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3290513","195191183","0 CARTOSAT 3","1 44804U 19081A   22033.87692877  .00001875  00000-0  91931-4 0  9991","2 44804  97.4182  98.0658 0012640 334.6562  85.3355 15.19290485121200"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-03T06:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-03T03:14:12.793056","15.19291439","0.00125710","97.4183","98.3193","333.5762","56.3130","0","U","44804","999","12124","0.00009158300000","0.00001867","0.0000000000000","6886.118","94.781","516.639","499.326","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3290550","195196755","0 CARTOSAT 3","1 44804U 19081A   22034.13487029  .00001867  00000-0  91583-4 0  9996","2 44804  97.4183  98.3193 0012571 333.5762  56.3130 15.19291439121244"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-03T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-03T11:29:51.819072","15.19292856","0.00125750","97.4181","98.6574","332.4347","138.8471","0","U","44804","999","12129","0.00009251000000","0.00001887","0.0000000000000","6886.114","94.781","516.638","499.319","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3290768","195202016","0 CARTOSAT 3","1 44804U 19081A   22034.47907198  .00001887  00000-0  92510-4 0  9990","2 44804  97.4181  98.6574 0012575 332.4347 138.8471 15.19292856121292"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-04T00:58:27","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-03T14:51:48.269088","15.19293386","0.00125790","97.4180","98.7951","332.0138","185.7967","0","U","44804","999","12131","0.00009215000000","0.00001879","0.0000000000000","6886.112","94.781","516.639","499.315","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3291268","195233567","0 CARTOSAT 3","1 44804U 19081A   22034.61930867  .00001879  00000-0  92150-4 0  9996","2 44804  97.4180  98.7951 0012579 332.0138 185.7967 15.19293386121312"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-03T22:26:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-03T20:58:44.049216","15.19293694","0.00124870","97.4178","99.0449","330.9005","139.7017","0","U","44804","999","12135","0.00008831300000","0.00001798","0.0000000000000","6886.111","94.781","516.575","499.377","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3291097","195209412","0 CARTOSAT 3","1 44804U 19081A   22034.87412094  .00001798  00000-0  88313-4 0  9997","2 44804  97.4178  99.0449 0012487 330.9005 139.7017 15.19293694121354"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-04T06:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-04T04:40:17.510304","15.19295348","0.00124160","97.4176","99.3596","329.5448","93.0475","0","U","44804","999","12140","0.00009035300000","0.00001841","0.0000000000000","6886.106","94.781","516.521","499.421","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3291390","195265634","0 CARTOSAT 3","1 44804U 19081A   22035.19464711  .00001841  00000-0  90353-4 0  9992","2 44804  97.4176  99.3596 0012416 329.5448  93.0475 15.19295348121409"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-04T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-04T11:16:03.397728","15.19296789","0.00124080","97.4177","99.6296","328.5574","156.2870","0","U","44804","999","12144","0.00009282200000","0.00001894","0.0000000000000","6886.102","94.781","516.511","499.422","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3291655","195272616","0 CARTOSAT 3","1 44804U 19081A   22035.46948377  .00001894  00000-0  92822-4 0  9998","2 44804  97.4177  99.6296 0012408 328.5574 156.2870 15.19296789121445"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-04T17:53:15","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-04T11:16:03.397728","15.19296789","0.00124080","97.4177","99.6296","328.5574","156.2870","0","U","44804","999","12144","0.00009282200000","0.00001894","0.0000000000000","6886.102","94.781","516.511","499.422","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3291889","195296608","0 CARTOSAT 3","1 44804U 19081A   22035.46948377  .00001894  00000-0  92822-4 0  9998","2 44804  97.4177  99.6296 0012408 328.5574 156.2870 15.19296789121445"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-04T22:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-04T19:13:32.022048","15.19298052","0.00124210","97.4177","99.9554","327.6276","169.6338","0","U","44804","999","12149","0.00009202400000","0.00001877","0.0000000000000","6886.098","94.781","516.516","499.410","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3291916","195303631","0 CARTOSAT 3","1 44804U 19081A   22035.80106507  .00001877  00000-0  92024-4 0  9992","2 44804  97.4177  99.9554 0012421 327.6276 169.6338 15.19298052121496"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-05T06:03:36","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-04T19:13:32.022048","15.19298052","0.00124210","97.4177","99.9554","327.6276","169.6338","0","U","44804","999","12149","0.00009202400000","0.00001877","0.0000000000000","6886.098","94.781","516.516","499.410","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3292189","195329872","0 CARTOSAT 3","1 44804U 19081A   22035.80106507  .00001877  00000-0  92024-4 0  9992","2 44804  97.4177  99.9554 0012421 327.6276 169.6338 15.19298052121496"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-05T06:16:20","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-05T02:53:42.624672","15.19299835","0.00123060","97.4174","100.2688","326.2821","117.7335","0","U","44804","999","12154","0.00009437900000","0.00001927","0.0000000000000","6886.092","94.781","516.431","499.483","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3292196","195334752","0 CARTOSAT 3","1 44804U 19081A   22036.12063223  .00001927  00000-0  94379-4 0  9996","2 44804  97.4174 100.2688 0012306 326.2821 117.7335 15.19299835121547"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-05T15:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-05T10:51:50.988672","15.19302154","0.00122750","97.4172","100.5951","324.8355","134.1207","0","U","44804","999","12159","0.00010018000000","0.00002050","0.0000000000000","6886.085","94.780","516.403","499.498","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3292670","195346218","0 CARTOSAT 3","1 44804U 19081A   22036.45267348  .00002050  00000-0  10018-3 0  9991","2 44804  97.4172 100.5951 0012275 324.8355 134.1207 15.19302154121597"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-05T18:40:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-05T12:29:51.207648","15.19302642","0.00122720","97.4172","100.6619","324.6654","146.2973","0","U","44804","999","12160","0.00010128000000","0.00002073","0.0000000000000","6886.084","94.780","516.400","499.498","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3292709","195367038","0 CARTOSAT 3","1 44804U 19081A   22036.52073157  .00002073  00000-0  10128-3 0  9999","2 44804  97.4172 100.6619 0012272 324.6654 146.2973 15.19302642121604"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-05T22:36:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-05T20:28:02.273376","15.19304571","0.00122250","97.4172","100.9879","323.4360","162.6386","0","U","44804","999","12165","0.00010433000000","0.00002137","0.0000000000000","6886.078","94.780","516.361","499.525","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3292790","195374558","0 CARTOSAT 3","1 44804U 19081A   22036.85280409  .00002137  00000-0  10433-3 0  9995","2 44804  97.4172 100.9879 0012225 323.4360 162.6386 15.19304571121652"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-06T06:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-06T04:09:12.409056","15.19307201","0.00121800","97.4170","101.3022","322.2155","114.3903","0","U","44804","999","12170","0.00011093000000","0.00002277","0.0000000000000","6886.070","94.780","516.322","499.548","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3293030","195378666","0 CARTOSAT 3","1 44804U 19081A   22037.17306029  .00002277  00000-0  11093-3 0  9996","2 44804  97.4170 101.3022 0012180 322.2155 114.3903 15.19307201121702"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-06T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-06T10:11:06.042336","15.19309216","0.00121430","97.4168","101.5489","321.3493","48.9538","0","U","44804","999","12174","0.00011646000000","0.00002394","0.0000000000000","6886.064","94.780","516.291","499.567","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3293300","195384711","0 CARTOSAT 3","1 44804U 19081A   22037.42437549  .00002394  00000-0  11646-3 0  9990","2 44804  97.4168 101.5489 0012143 321.3493  48.9538 15.19309216121740"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-06T18:07:45","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-06T13:53:54.521664","15.19310584","0.00121380","97.4167","101.7008","320.8001","175.2521","0","U","44804","999","12176","0.00012018000000","0.00002473","0.0000000000000","6886.060","94.780","516.283","499.567","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3293555","195410575","0 CARTOSAT 3","1 44804U 19081A   22037.57910326  .00002473  00000-0  12018-3 0  9997","2 44804  97.4167 101.7008 0012138 320.8001 175.2521 15.19310584121769"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-06T22:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-06T18:34:54.010272","15.19311855","0.00121290","97.4168","101.8924","319.9111","162.7449","0","U","44804","999","12179","0.00012218000000","0.00002515","0.0000000000000","6886.056","94.780","516.273","499.569","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3293586","195416145","0 CARTOSAT 3","1 44804U 19081A   22037.77423623  .00002515  00000-0  12218-3 0  9997","2 44804  97.4168 101.8924 0012129 319.9111 162.7449 15.19311855121794"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-07T04:44:16","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-06T21:57:57.867840","15.19312958","0.00120560","97.4167","102.0310","319.2656","214.1956","0","U","44804","999","12181","0.00012485000000","0.00002572","0.0000000000000","6886.053","94.780","516.220","499.616","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3293822","195441194","0 CARTOSAT 3","1 44804U 19081A   22037.91525310  .00002572  00000-0  12485-3 0  9998","2 44804  97.4167 102.0310 0012056 319.2656 214.1956 15.19312958121814"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-07T06:36:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-07T03:46:26.381856","15.19314720","0.00120230","97.4167","102.2686","318.4386","97.7888","0","U","44804","999","12185","0.00012753000000","0.00002629","0.0000000000000","6886.047","94.780","516.192","499.633","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3293847","195447588","0 CARTOSAT 3","1 44804U 19081A   22038.15724979  .00002629  00000-0  12753-3 0  9998","2 44804  97.4167 102.2686 0012023 318.4386  97.7888 15.19314720121859"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-07T14:56:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-07T10:16:42.267072","15.19316869","0.00119710","97.4164","102.5349","317.5629","140.0593","0","U","44804","999","12189","0.00013285000000","0.00002741","0.0000000000000","6886.041","94.779","516.149","499.663","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3294145","195454144","0 CARTOSAT 3","1 44804U 19081A   22038.42826698  .00002741  00000-0  13285-3 0  9995","2 44804  97.4164 102.5349 0011971 317.5629 140.0593 15.19316869121891"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-07T21:24:09","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-07T10:16:42.267072","15.19316869","0.00119710","97.4164","102.5349","317.5629","140.0593","0","U","44804","999","12189","0.00013285000000","0.00002741","0.0000000000000","6886.041","94.779","516.149","499.663","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3294379","195478939","0 CARTOSAT 3","1 44804U 19081A   22038.42826698  .00002741  00000-0  13285-3 0  9995","2 44804  97.4164 102.5349 0011971 317.5629 140.0593 15.19316869121891"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-07T22:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-07T19:56:05.675136","15.19319216","0.00119580","97.4165","102.9300","315.9035","181.0084","0","U","44804","999","12195","0.00013408000000","0.00002768","0.0000000000000","6886.034","94.779","516.133","499.665","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3294420","195485032","0 CARTOSAT 3","1 44804U 19081A   22038.83062124  .00002768  00000-0  13408-3 0  9992","2 44804  97.4165 102.9300 0011958 315.9035 181.0084 15.19319216121957"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-08T06:11:23","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-07T19:56:05.675136","15.19319216","0.00119580","97.4165","102.9300","315.9035","181.0084","0","U","44804","999","12195","0.00013408000000","0.00002768","0.0000000000000","6886.034","94.779","516.133","499.665","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3294578","195508394","0 CARTOSAT 3","1 44804U 19081A   22038.83062124  .00002768  00000-0  13408-3 0  9992","2 44804  97.4165 102.9300 0011958 315.9035 181.0084 15.19319216121957"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-08T06:16:13","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-08T03:27:54.541728","15.19320770","0.00119230","97.4165","103.2382","314.7810","97.1605","0","U","44804","999","12200","0.00013327000000","0.00002750","0.0000000000000","6886.029","94.779","516.104","499.684","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3294580","195513690","0 CARTOSAT 3","1 44804U 19081A   22039.14438127  .00002750  00000-0  13327-3 0  9998","2 44804  97.4165 103.2382 0011923 314.7810  97.1605 15.19320770122001"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-08T14:16:12","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-08T11:37:41.118816","15.19322449","0.00119060","97.4165","103.5722","313.5464","157.5248","0","U","44804","999","12205","0.00013260000000","0.00002736","0.0000000000000","6886.024","94.779","516.088","499.691","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3294834","195519914","0 CARTOSAT 3","1 44804U 19081A   22039.48450369  .00002736  00000-0  13260-3 0  9997","2 44804  97.4165 103.5722 0011906 313.5464 157.5248 15.19322449122059"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-08T17:29:44","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-08T11:37:41.118816","15.19322449","0.00119060","97.4165","103.5722","313.5464","157.5248","0","U","44804","999","12205","0.00013260000000","0.00002736","0.0000000000000","6886.024","94.779","516.088","499.691","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3295096","195546754","0 CARTOSAT 3","1 44804U 19081A   22039.48450369  .00002736  00000-0  13260-3 0  9997","2 44804  97.4165 103.5722 0011906 313.5464 157.5248 15.19322449122059"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-08T22:16:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-08T19:37:11.407296","15.19324019","0.00119180","97.4165","103.8992","312.0750","179.1383","0","U","44804","999","12210","0.00013131000000","0.00002709","0.0000000000000","6886.019","94.779","516.091","499.678","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3295211","195576957","0 CARTOSAT 3","1 44804U 19081A   22039.81749314  .00002709  00000-0  13131-3 0  9992","2 44804  97.4165 103.8992 0011918 312.0750 179.1383 15.19324019122107"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-09T08:24:49","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-08T22:57:52.794720","15.19324141","0.00119110","97.4163","104.0355","311.4360","221.5689","0","U","44804","999","12212","0.00012763000000","0.00002631","0.0000000000000","6886.019","94.779","516.086","499.682","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3295695","195607063","0 CARTOSAT 3","1 44804U 19081A   22039.95686105  .00002631  00000-0  12763-3 0  9999","2 44804  97.4163 104.0355 0011911 311.4360 221.5689 15.19324141122123"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-09T06:16:15","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-09T04:51:27.523296","15.19324913","0.00118710","97.4162","104.2770","310.4355","124.7115","0","U","44804","999","12216","0.00012460000000","0.00002567","0.0000000000000","6886.017","94.779","516.056","499.707","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3295484","195581682","0 CARTOSAT 3","1 44804U 19081A   22040.20240189  .00002567  00000-0  12460-3 0  9999","2 44804  97.4162 104.2770 0011871 310.4355 124.7115 15.19324913122162"
"2.0","GENERATED VIA SPACE-TRACK.ORG API","2022-02-09T14:36:11","18 SPCS","CARTOSAT 3","2019-081A","EARTH","TEME","UTC","SGP4","2022-02-09T13:02:55.909824","15.19326001","0.00118960","97.4160","104.6120","309.2766","191.4434","0","U","44804","999","12221","0.00012045000000","0.00002480","0.0000000000000","6886.013","94.779","516.070","499.687","PAYLOAD","LARGE","IND","2019-11-27","SRI",null,"3295751","195613121","0 CARTOSAT 3","1 44804U 19081A   22040.54370266  .00002480  00000-0  12045-3 0  9999","2 44804  97.4160 104.6120 0011896 309.2766 191.4434 15.19326001122213"
